URL,U ID,Public,Derived View,Parent UID,Domain,Type,Name,Description,Visits,Creation Date,Last Update Date (data),Category,Keywords,Downloads,Owner,Contact Email,License,Publication Stage,Published Version Name,Published Version UID,data_provided_by,Additional Attribution Statement,Author Name,Licence URL,routing_approval,api_endpoint,ODI Certificate,Publication Date,Documentation,Additional Licence Information,Update Frequency,Re-user Guidelines,source_link,owner_uid,provenance
https://data.bathhacked.org/d/4bub-fix4,4bub-fix4,true,false,,data.bathhacked.org,dataset,INSPIRE Protected Recreational Sites Local Plan 2007 Policy SR1A,"Local Plan adopted 2007 Policy SR1A. Defines the boundaries of protected recreational open space throughout the District, including that not currently available for public use such as some school play.",25,02/08/2016 10:33:00 PM +0000,02/08/2016 10:33:00 PM +0000,Environment,,59,Dave,,,published,,,Bath and North East Somerset Council,http://www.ordnancesurvey.co.uk/business-and-government/public-sector/mapping-agreements/inspire-licence.html,,,,https://data.bathhacked.org/resource/4bub-fix4.json,,,,,Never,Licensed under “Public Sector End User Licence - INSPIRE http://www.ordnancesurvey.co.uk/business-and-government/public-sector/mapping-agreements/inspire-licence.html”. ,https://data.gov.uk/dataset/protected-recreational-sites-local-plan-2007-policy-sr1a,78hi-gya6,official
https://data.bathhacked.org/d/4gnk-2w9n,4gnk-2w9n,true,false,,data.bathhacked.org,dataset,INSPIRE CIL Bath Western Riverside,Community Infrastructure Levy (CIL) Charging Zones maps for new development in Bath and North East Somerset. These identify the locations and boundaries to which the residential and non-residential CIL charges apply.,22,02/03/2016 09:38:00 PM +0000,02/03/2016 09:38:00 PM +0000,Government and Society,,56,Dave,,,published,,,Bath and North East Somerset Council,http://www.ordnancesurvey.co.uk/business-and-government/public-sector/mapping-agreements/inspire-licence.html,,,,https://data.bathhacked.org/resource/4gnk-2w9n.json,,,,,Daily,Licensed under “Public Sector End User Licence - INSPIRE http://www.ordnancesurvey.co.uk/business-and-government/public-sector/mapping-agreements/inspire-licence.html,https://data.gov.uk/dataset/cil-charging-zones-bath-western-riverside,78hi-gya6,official
https://data.bathhacked.org/d/9xnz-88d3,9xnz-88d3,false,false,,data.bathhacked.org,dataset,School Spies,,12,02/13/2016 10:49:00 AM +0000,06/17/2016 11:47:00 PM +0000,,,3,Leigh Dodds,,UK Open Government Licence v3,published,,,,,,,,https://data.bathhacked.org/resource/9xnz-88d3.json,,,,,,,,22aw-9kr4,official
https://data.bathhacked.org/d/qqvk-gw7g,qqvk-gw7g,true,false,,data.bathhacked.org,dataset,INSPIRE Libraries,Libraries within Bath and North East Somerset Council,28,02/03/2016 10:31:00 PM +0000,02/03/2016 10:31:00 PM +0000,Government and Society,,54,Dave,,,published,,,Bath and North East Somerset Council,http://www.ordnancesurvey.co.uk/business-and-government/public-sector/mapping-agreements/inspire-licence.html,,,,https://data.bathhacked.org/resource/qqvk-gw7g.json,,,,,Daily,Licensed under “Public Sector End User Licence - INSPIRE http://www.ordnancesurvey.co.uk/business-and-government/public-sector/mapping-agreements/inspire-licence.html”. ,https://data.gov.uk/dataset/libraries1,78hi-gya6,official
https://data.bathhacked.org/d/3c3e-sbi2,3c3e-sbi2,true,false,,data.bathhacked.org,dataset,INSPIRE CIL Residential Charging Zones,Community Infrastructure Levy (CIL) Charging Zones maps for new development in Bath and North East Somerset. These identify the locations and boundaries to which the residential and non-residential CIL charges apply.,20,02/03/2016 10:04:00 PM +0000,02/03/2016 10:04:00 PM +0000,Government and Society,,50,Dave,,,published,,,Bath and North East Somerset Council,http://www.ordnancesurvey.co.uk/business-and-government/public-sector/mapping-agreements/inspire-licence.html,,,,https://data.bathhacked.org/resource/3c3e-sbi2.json,,,,,Daily,Licensed under Public Sector End User Licence - INSPIRE http://www.ordnancesurvey.co.uk/business-and-government/public-sector/mapping-agreements/inspire-licence.html,https://data.gov.uk/dataset/cil-residential-charging-zones,78hi-gya6,official
https://data.bathhacked.org/d/uazh-c83i,uazh-c83i,true,false,,data.bathhacked.org,dataset,INSPIRE CIL Retail Charging Zone,Community Infrastructure Levy (CIL) Charging Zones maps for new development in Bath and North East Somerset. These identify the locations and boundaries to which the residential and non-residential CIL charges apply.,21,02/03/2016 10:10:00 PM +0000,02/03/2016 10:10:00 PM +0000,Government and Society,,64,Dave,,,published,,,Bath and North East Somerset Council,http://www.ordnancesurvey.co.uk/business-and-government/public-sector/mapping-agreements/inspire-licence.html,,,,https://data.bathhacked.org/resource/uazh-c83i.json,,,,,Daily,Licensed under “Public Sector End User Licence - INSPIRE http://www.ordnancesurvey.co.uk/business-and-government/public-sector/mapping-agreements/inspire-licence.html”.,https://data.gov.uk/dataset/cil-retail-charging-zones,78hi-gya6,official
https://data.bathhacked.org/d/2in2-i2c8,2in2-i2c8,false,false,,data.bathhacked.org,dataset,Developers Featured Content,,19,06/27/2014 01:40:00 PM +0000,06/28/2014 02:03:00 PM +0000,,,0,Rose Mortada,,,published,,,,,,,,https://data.bathhacked.org/resource/2in2-i2c8.json,,,,,,,,svc8-ezi9,community
https://data.bathhacked.org/d/2y4z-dv5k,2y4z-dv5k,false,false,,data.bathhacked.org,dataset,Developers Test API,,12,06/27/2014 01:42:00 PM +0000,06/27/2014 01:42:00 PM +0000,,,1,Rose Mortada,,,published,,,,,,,,https://data.bathhacked.org/resource/2y4z-dv5k.json,,,,,,,,svc8-ezi9,community
https://data.bathhacked.org/d/5whp-9gbi,5whp-9gbi,false,false,,data.bathhacked.org,dataset,Bath Next Bikes Modified,Expanded date and time fields and made an integer available column,2,07/04/2015 12:36:00 PM +0000,07/04/2015 12:39:00 PM +0000,Transport,nextbikes,0,osbald,,Public Domain,published,,,,,,,,https://data.bathhacked.org/resource/5whp-9gbi.json,,,,,,,,wa54-286e,official
https://data.bathhacked.org/d/mgec-9ks3,mgec-9ks3,true,false,,data.bathhacked.org,dataset,Community Orchards,Locations and details of community orchards in the area,40,02/08/2016 12:51:00 PM +0000,07/13/2019 08:05:00 PM +0000,Environment,,54,Dave,,UK Open Government Licence v3,published,,,Bath and North East Somerset Council,,,,,https://data.bathhacked.org/resource/mgec-9ks3.json,,,,,Daily,,http://www.bathnes.gov.uk,78hi-gya6,official
https://data.bathhacked.org/d/ex7u-y5s7,ex7u-y5s7,true,false,,data.bathhacked.org,dataset,INSPIRE AQMA Keynsham,"Air Quality Management Areas: Areas within Bath & North East Somerset which exceed the Government's air quality standards for nitrogen dioxide. Keynsham, declared July 2010. See also Bath and Saltford AQMA",26,01/19/2016 03:23:00 PM +0000,01/19/2016 03:24:00 PM +0000,Environment,,56,Dave,,,published,,,Bath and North East Somerset Council,Licensed under “Public Sector End User Licence - INSPIRE http://www.ordnancesurvey.co.uk/business-and-government/public-sector/mapping-agreements/inspire-licence.html”.,,,,https://data.bathhacked.org/resource/ex7u-y5s7.json,,,,,Daily,http://www.ordnancesurvey.co.uk/business-and-government/public-sector/mapping-agreements/inspire-licence.html,https://data.gov.uk/dataset/aqma-keynsham,78hi-gya6,official
https://data.bathhacked.org/d/gf6r-rimt,gf6r-rimt,true,false,,data.bathhacked.org,dataset,INSPIRE Mineral Consultation Areas,Minerals Consultation Areas are defined to ensure that the Mineral Planning Authority is informed of significant development proposals which may adversely affect minerals resources and has the opportunity to comment upon or oppose them. Local Plan adopted 2007 (Policy M.2),20,02/08/2016 10:05:00 PM +0000,02/08/2016 10:06:00 PM +0000,Environment,,62,Dave,,,published,,,Bath and North East Somerset Council,http://www.ordnancesurvey.co.uk/business-and-government/public-sector/mapping-agreements/inspire-licence.html,,,,https://data.bathhacked.org/resource/gf6r-rimt.json,,,,,Daily,Licensed under “Public Sector End User Licence - INSPIRE http://www.ordnancesurvey.co.uk/business-and-government/public-sector/mapping-agreements/inspire-licence.html”. ,https://data.gov.uk/dataset/mineral-consultation-areas4,78hi-gya6,official
https://data.bathhacked.org/d/5m45-665n,5m45-665n,true,false,,data.bathhacked.org,dataset,INSPIRE Waterside Recreation Activity Areas Local Plan 2007 Policy SR10,Local Plan adopted 2007 Policy SR10. Defines the boundaries of areas where recreational development associated with the waterways may be acceptable.,19,02/08/2016 10:56:00 PM +0000,02/08/2016 10:57:00 PM +0000,Environment,,53,Dave,,,published,,,Bath and North East Somerset Council,http://www.ordnancesurvey.co.uk/business-and-government/public-sector/mapping-agreements/inspire-licence.html,,,,https://data.bathhacked.org/resource/5m45-665n.json,,,,,Never,Licensed under “Public Sector End User Licence - INSPIRE http://www.ordnancesurvey.co.uk/business-and-government/public-sector/mapping-agreements/inspire-licence.html”.  ,https://data.gov.uk/dataset/waterside-recreation-activity-areas-local-plan-2007-policy-sr10,78hi-gya6,official
https://data.bathhacked.org/d/qvty-mfev,qvty-mfev,false,false,,data.bathhacked.org,dataset,Car Park Historic,,10,10/23/2014 08:07:00 AM +0000,10/23/2014 08:27:00 AM +0000,Government and Society,,0,Dave,,,unpublished,,,Bath & North East Somerset Council,,,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,,https://data.bathhacked.org/resource/qvty-mfev.json,,,,UK Open Government Licence V2.0,Other,,,78hi-gya6,official
https://data.bathhacked.org/d/uv58-tn63,uv58-tn63,true,false,,data.bathhacked.org,dataset,INSPIRE Primary Shopping Frontage Policy S5,"Local Plan Policy S5 adopted 2007. Primary frontages protect retail uses within the areas defined in Bath central shopping area and Keynsham, Midsomer Norton and Radstock town centres",17,02/08/2016 10:28:00 PM +0000,02/08/2016 10:28:00 PM +0000,Government and Society,,60,Dave,,,published,,,Bath and North East Somerset Council,http://www.ordnancesurvey.co.uk/business-and-government/public-sector/mapping-agreements/inspire-licence.html,,,,https://data.bathhacked.org/resource/uv58-tn63.json,,,,,Never,Licensed under “Public Sector End User Licence - INSPIRE http://www.ordnancesurvey.co.uk/business-and-government/public-sector/mapping-agreements/inspire-licence.html”. ,https://data.gov.uk/dataset/primary-shopping-frontage-policy-s5,78hi-gya6,official
https://data.bathhacked.org/d/cg7f-jpji,cg7f-jpji,true,false,,data.bathhacked.org,href,EU Referendum Vote Data,"Vote data for the June 2016 EU Referendum.

Data is linked to an external CSV, hosted on the Electoral Commission website. 

Each row is a counting area. Columns include, but not limited to, turnout, vote counts for leave/remain, spoiled ballot counts, electorate population.",27,06/30/2016 07:50:00 PM +0000,06/30/2016 07:50:00 PM +0000,Government and Society,"politics,eu,referendum",0,Keiron,kjpizzey@gmail.com,UK Open Government Licence v3,published,,,Electoral Commission,,,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,,https://data.bathhacked.org/resource/cg7f-jpji.json,,,,UK Open Government Licence V2.0,Never,,http://www.electoralcommission.org.uk/our-publication-scheme,hhaa-q83b,official
https://data.bathhacked.org/d/d8vr-ga95,d8vr-ga95,true,false,,data.bathhacked.org,dataset,Asset Inventory,"This dataset is an inventory of the assets on the site. Here you can track the performance of data publishing, metadata maintenance, as well as present an overview of what data exists on the site.

Note: This is only updated once per day.",33,04/12/2016 06:45:00 PM +0000,07/16/2019 03:18:00 PM +0000,,,38,Mission Control,,,published,,,,,,,,https://data.bathhacked.org/resource/d8vr-ga95.json,,,,,,,,x8ps-n9q5,official
https://data.bathhacked.org/d/4mek-yhhx,4mek-yhhx,true,false,,data.bathhacked.org,dataset,INSPIRE Strategic Site Allocations Core Strategy 2014 Policies B3A KE3A KE4A RA5,"Core Strategy adopted 2014 Policies B3A KE3A KE4A RA5. Defines the boundary of large strategic sites allocated principally for residential development on the edge of Bath, Keynsham and Whitchurch.",18,02/08/2016 10:42:00 PM +0000,02/08/2016 10:42:00 PM +0000,Government and Society,,38,Dave,,,published,,,Bath and North East Somerset,http://www.ordnancesurvey.co.uk/business-and-government/public-sector/mapping-agreements/inspire-licence.html ,,,,https://data.bathhacked.org/resource/4mek-yhhx.json,,,,,Never,Licensed under “Public Sector End User Licence - INSPIRE http://www.ordnancesurvey.co.uk/business-and-government/public-sector/mapping-agreements/inspire-licence.html”. ,https://data.gov.uk/dataset/strategic-site-allocations-core-strategy-2014-policies-b3a-ke3a-ke4a-ra5,78hi-gya6,official
https://data.bathhacked.org/d/8qm3-cvkt,8qm3-cvkt,false,false,,data.bathhacked.org,dataset,Wrapper test 2,,6,08/27/2014 10:35:00 AM +0000,08/27/2014 12:11:00 PM +0000,,,0,Mark Owen,,,published,,,,,,,,https://data.bathhacked.org/resource/8qm3-cvkt.json,,,,,,,,kii3-un88,official
https://data.bathhacked.org/d/dm9b-gunw,dm9b-gunw,false,false,,data.bathhacked.org,file,Bath 1885,Ordnance Survey map of Bath from 1885,6,10/23/2014 04:07:00 PM +0000,10/23/2014 04:08:00 PM +0000,Heritage,"maps,history",0,Leigh Dodds,,,published,,,,"Contains information released by permission of Bath and North East Somerset Council, Bath Records Office, http://www.batharchives.co.uk/, licensed under the Open Government Licence v2.0",,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,,https://data.bathhacked.org/resource/dm9b-gunw.json,,,,UK Open Government Licence V2.0,,,,22aw-9kr4,official
https://data.bathhacked.org/d/vrd5-btiy,vrd5-btiy,false,false,,data.bathhacked.org,dataset,Data Sync Log,,6,10/12/2014 03:22:00 PM +0000,10/14/2014 06:35:00 PM +0000,,,0,Leigh Dodds,,,unpublished,,,,,,,,https://data.bathhacked.org/resource/vrd5-btiy.json,,,,,,,,22aw-9kr4,official
https://data.bathhacked.org/d/6itx-3khp,6itx-3khp,false,false,,data.bathhacked.org,dataset,Bath Next Bikes Modified,"Expanded date, time fields and created a numeric available column.",5,07/04/2015 10:53:00 AM +0000,07/04/2015 10:56:00 AM +0000,Transport,nextbikes,0,osbald,,Public Domain,unpublished,,,,,,,,https://data.bathhacked.org/resource/6itx-3khp.json,,,,,,,,wa54-286e,official
https://data.bathhacked.org/d/h4my-ktvn,h4my-ktvn,false,false,,data.bathhacked.org,dataset,Lsoa And Ward Population,2012 mid-year estimates,7,08/27/2014 05:08:00 PM +0000,08/27/2014 05:08:00 PM +0000,Population and Demography,,0,Jon Poole,,,published,,,,Users reproducing ONS content without adaptation should include a source accreditation to ONS: Source: Office for National Statistics licensed under the Open Government Licence v.2.0.                     Users reproducing ONS content which is adapted should include a source accreditation to ONS: Adapted from data from the Office for National Statistics licensed under the Open Government Licence v.2.0. ,,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,,https://data.bathhacked.org/resource/h4my-ktvn.json,,,,Open Government License V2.0,,,,gsz7-kffz,official
https://data.bathhacked.org/d/pat6-g2hu,pat6-g2hu,false,false,,data.bathhacked.org,dataset,Reprojected Public Toilet Data,"Public Convenience data September 2014 reprojected to include Lat/Long.

Clean data is at - https://data.bathhacked.org/Environment/Open-Data-Banes-Public-Toilets-15-09-14-v4/nxid-5pvn",4,10/03/2014 02:57:00 PM +0000,10/03/2014 02:57:00 PM +0000,Environment,"public toilets,public convenience",0,Jon Poole,,,published,,,,This file contains information published by Bath and North East Somerset under the Open Government License. ,,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf,,https://data.bathhacked.org/resource/pat6-g2hu.json,,,,Ordnance Survey Open Data Licence,Other,,,gsz7-kffz,official
https://data.bathhacked.org/d/tiwy-ffqk,tiwy-ffqk,false,false,,data.bathhacked.org,dataset,Respiratory Prescription Rates By LSOA And Month,,4,09/20/2014 01:00:00 PM +0000,09/20/2014 01:02:00 PM +0000,Health and Wellbeing,"respiratory,prescriptions",0,ambrosen,,,published,,,,,,,,https://data.bathhacked.org/resource/tiwy-ffqk.json,,,,,,,,eqd5-itsb,official
https://data.bathhacked.org/d/2qff-6mfr,2qff-6mfr,false,false,,data.bathhacked.org,dataset,Bath Next Bikes Modified.header,,3,07/04/2015 12:33:00 PM +0000,07/04/2015 12:35:00 PM +0000,,,0,osbald,,,unpublished,,,,,,,,https://data.bathhacked.org/resource/2qff-6mfr.json,,,,,,,,wa54-286e,official
https://data.bathhacked.org/d/8gd8-cduw,8gd8-cduw,false,false,,data.bathhacked.org,dataset,BANES Open Spaces audit data,,2,02/12/2016 12:58:00 PM +0000,02/12/2016 12:59:00 PM +0000,Environment,,0,Dave,,UK Open Government Licence v3,unpublished,,,Bath and North East Somerset Council,,,,,https://data.bathhacked.org/resource/8gd8-cduw.json,,,,,Never,,http://www.bathnes.gov.uk,78hi-gya6,official
https://data.bathhacked.org/d/9cyn-5e4c,9cyn-5e4c,false,false,,data.bathhacked.org,dataset,School energy spies,,2,02/13/2016 02:09:00 PM +0000,02/13/2016 03:22:00 PM +0000,,,0,Micaela,,,unpublished,,,,,,,,https://data.bathhacked.org/resource/9cyn-5e4c.json,,,,,,,,snsj-mm9r,official
https://data.bathhacked.org/d/tyuf-hw5b,tyuf-hw5b,true,false,,data.bathhacked.org,dataset,Lower Layer Super Output Areas,,2,08/05/2015 05:06:00 PM +0000,08/05/2015 05:14:00 PM +0000,,,0,Alejandro,,,published,,,,,,,,https://data.bathhacked.org/resource/tyuf-hw5b.json,,,,,,,,44fc-rqpg,community
https://data.bathhacked.org/d/hpvd-vbge,hpvd-vbge,false,false,,data.bathhacked.org,dataset,IDBR 2012 Suppressed Ward Summary,,1,11/01/2014 07:01:00 PM +0000,11/01/2014 07:01:00 PM +0000,,,0,Jon Poole,,,unpublished,,,,,,,,https://data.bathhacked.org/resource/hpvd-vbge.json,,,,,,,,gsz7-kffz,official
https://data.bathhacked.org/d/3mzy-n3wp,3mzy-n3wp,true,false,,data.bathhacked.org,href,Bath & North East Somerset Geographic Data,"This repository is designed to make it easier to share, create and work with data which has a geographic basis.

We have collected together subsets of many national datasets & joined them together with geographic data, where necessary.

** See repository for attribution and licencing details **

Contains geographic data from the following organisations :-

Bath & North East Somerset Council
- BANES INSPIRE
Department for Communities & Local Government
- Green Belt boundaries for England 2013-2014
Department of Energy & Climate Change
- Domestic Electricity Consumption
- Domestic Gas Consumption
Department for the Environment, Food & Rural Affairs
- Strategic noise mapping 2012
- Risk of Flooding from Rivers & Sea
- Historic England
- Listed Buildings
- National Trust
- Bath Skyline Walk Route
- Natural England
Ofcom
- Broadband Survey June 2013
Office for Low Emission Vehicles
- National Charge Point Registry
Office for National Statistics
- Administrative Boundaries
- Census 2011
- Output Area Classifications 2011
-Indices of Mass Deprivation 2015
Ordnance Survey
- Open Map Local
- Code-Point Open
- Terrain 50
Police 
- Street Level Crimes",29,05/17/2017 06:07:00 PM +0000,05/17/2017 06:07:00 PM +0000,Environment,"maps,mapping,geojson,environment,geography,energy,crime,broadband,electricity,gas,boundaries",0,Mark Owen,,,published,,,Multiple organisations,,,,,https://data.bathhacked.org/resource/3mzy-n3wp.json,,,,,Annual,See repository for attribution and licencing details,,kii3-un88,official
https://data.bathhacked.org/d/5ftg-km3e,5ftg-km3e,true,false,,data.bathhacked.org,dataset,Electorate and Population by LSOA,"Registered elector counts by LSOA derived from experimental statistics http://www.bathnes.gov.uk/sites/default/files/siteimages/Your-Council/Local-Research-Statistics/electorate_postcode_counts_v2.xlsx (December 2016), 18+ population counts by LSOA derived from ONS 2015 mid-year population estimates and a rate of electoral registration per population.",100,04/22/2017 04:35:00 PM +0000,04/22/2017 04:35:00 PM +0000,,"elections,electoral registration,local government,population",59,B&NES Business Intelligence Team,research@bathnes.gov.uk,UK Open Government Licence v3,published,,,Bath and North East Somerset Council and Office For National Statistics,Information is derived from statistics published by Bath and North East Somerset Council and the Office For National Statistics - ONS Data is (C) Crown Copyright 2016,,,,https://data.bathhacked.org/resource/5ftg-km3e.json,,,,,Never,Data is derived from experimental statistics produced by Bath and North East Somerset Council - please refer to https://www.bathhacked.org/news/using-open-data-understand-voter-registration-levels/ for more information,,4ifg-ptjt,official
https://data.bathhacked.org/d/5ikn-q57m,5ikn-q57m,false,false,,data.bathhacked.org,dataset,School Solar Template,,3,10/11/2016 12:00:00 PM +0000,10/11/2016 12:00:00 PM +0000,,,0,Leigh Dodds,,,published,,,,,,,,https://data.bathhacked.org/resource/5ikn-q57m.json,,,,,,,,22aw-9kr4,official
https://data.bathhacked.org/d/5rmi-ivwm,5rmi-ivwm,true,false,,data.bathhacked.org,dataset,Bat Survey 2016 Field Descriptions,Field descriptions for the dataset Bat Survey 2016 Observations.,11,04/22/2017 03:25:00 PM +0000,04/22/2017 03:25:00 PM +0000,Environment,"environment,bat,bats,bath",20,Mark Owen,,UK Open Government Licence v3,published,,,Bath & North East Somerset Council and Clarkson & Woods,Data provided by Bath & North East Somerset Council,,,,https://data.bathhacked.org/resource/5rmi-ivwm.json,,,,,Never,,,kii3-un88,official
https://data.bathhacked.org/d/6rz3-remv,6rz3-remv,true,false,,data.bathhacked.org,dataset,Open Flood Risk By Postcode - Bath and North East Somerset,"Extract from Open Flood Risk By Postcode containing just postcodes within Bath and North East Somerset. Open Flood Risk By Postcode assigns flood risks to postcodes based on the Environment Agency's Risk of Flooding by Rivers and Sea dataset.

- Contains OS data © Crown copyright and database right (2017)
- Contains Royal Mail data © Royal Mail copyright and Database right (2017)
- Contains National Statistics data © Crown copyright and database right (2017)
- Contains Environment Agency data licensed under the Open Government Licence v3.0",39,03/27/2017 12:23:00 PM +0000,03/27/2017 12:23:00 PM +0000,Environment,"flood,flood risk,flood map,flooding,postcode,environment agency",15,Dan,,UK Open Government Licence v3,published,,,GetTheData,https://www.getthedata.com/open-flood-risk-by-postcode,,,,https://data.bathhacked.org/resource/6rz3-remv.json,https://certificates.theodi.org/en/datasets/214904/certificate,,https://www.getthedata.com/open-flood-risk-by-postcode,,Annual,"Open data, attribution required, please see documentation.",https://www.getthedata.com/open-flood-risk-by-postcode,n9rd-52bj,official
https://data.bathhacked.org/d/6xha-hp8i,6xha-hp8i,false,false,,data.bathhacked.org,dataset,Recycling Routes By Postcode,,2,10/05/2016 06:13:00 PM +0000,10/05/2016 06:14:00 PM +0000,,,0,AdamJ,,,published,,,,,,,,https://data.bathhacked.org/resource/6xha-hp8i.json,,,,,,,,6tg5-acv6,official
https://data.bathhacked.org/d/6xqi-rwqx,6xqi-rwqx,true,false,,data.bathhacked.org,file,ATC Data To Supplement ANPR,Manual traffic count data provided to supplement ANPR survey of 2017.,34,10/02/2018 04:11:00 PM +0000,10/02/2018 04:11:00 PM +0000,Transport,,11,Mark Owen,,UK Open Government Licence v3,published,,,B&NES Council,,,,,https://data.bathhacked.org/resource/6xqi-rwqx.json,,,,,Never,For personal academic use only,,kii3-un88,official
https://data.bathhacked.org/d/6yb4-vian,6yb4-vian,true,false,,data.bathhacked.org,dataset,Bat Survey 2016 Sites,Site codes and locations for sites used in the dataset Bat Survey 2016 Observations.,12,04/22/2017 03:30:00 PM +0000,04/22/2017 03:30:00 PM +0000,Environment,"environment,bat,bats,bath",20,Mark Owen,,UK Open Government Licence v3,published,,,Bath & North East Somerset Council and Clarkson & Woods,Data provided by Bath & North East Somerset Council,,,,https://data.bathhacked.org/resource/6yb4-vian.json,,,,,Never,,,kii3-un88,official
https://data.bathhacked.org/d/ak74-ypi8,ak74-ypi8,true,false,,data.bathhacked.org,file,Air Quality Monitoring Data And Locations,Ad hoc release of AQ data including diffusion tube results. This data is raw & is intended for use as part of Bath: Hacked BreATHe project.,10,10/02/2018 04:01:00 PM +0000,10/02/2018 04:01:00 PM +0000,Environment,,6,Mark Owen,,UK Open Government Licence v3,published,,,Bath & North East Somerset Council,,,,,https://data.bathhacked.org/resource/ak74-ypi8.json,,,,,Never,For personal academic use only,,kii3-un88,official
https://data.bathhacked.org/d/bwdh-35uv,bwdh-35uv,true,false,,data.bathhacked.org,dataset,Bat Survey 2016 Observations,"Observations of bat calls collected from 10 sites along the river Avon in Bath. The survey was commissioned by Bath & North East Somerset council and the work carried out by Clarkson & Woods Ltd.

Recordings have been automatically classified based on sound characteristics. Alternate automatic classifications & manual classifications have also been provided.

A list of field descriptions can be found in the dataset Bat Survey 2016 Field Descriptions.

Species codes can be found in the dataset Bat Survey 2016 Species.

A separate dataset detailing observation site codes & locations can be found in the dataset Bat Survey 2016 Sites.

If you would like a copy of this data as a PostgreSQL database, please contact mark@bathhacked.org.",16,04/22/2017 03:14:00 PM +0000,04/22/2017 03:18:00 PM +0000,Environment,"environment,bat,bats,bath",14,Mark Owen,,UK Open Government Licence v3,published,,,Bath & North East Somerset Council and Clarkson & Woods,Data provided by Bath & North East Somerset Council,,,,https://data.bathhacked.org/resource/bwdh-35uv.json,,,,,Never,,,kii3-un88,official
https://data.bathhacked.org/d/c6ku-at53,c6ku-at53,true,false,,data.bathhacked.org,dataset,Post Office Branches,"Details of all Post Office Branches in Bath & North East Somerset (with the exception of some non-public sites). The details included are an ID number, the branch name, address, postcode, status (open or temporarily closed), type (directly managed branch or other), and geographic coordinates. (The ID number is the primary key in the Post Office database, so should should remain consistent over any subsequent data releases.)

Released openly under Re-Use of Public Sector Information Regulations.

See http://robert.mathmos.net/osm/postoffice/data/ for more details of how the data release came about.",26,02/05/2018 03:41:00 PM +0000,02/05/2018 03:41:00 PM +0000,Economy,"post office,post,mail,shops,opening times",20,Mark Owen,,UK Open Government Licence v3,published,,,Post Office Ltd,Contains public sector information licensed under the Open Government Licence v3.0,,,,https://data.bathhacked.org/resource/c6ku-at53.json,,,,,On change,Addresses & geocoding are not tainted by any 3rd part IP rights,http://robert.mathmos.net/osm/postoffice/data/,kii3-un88,official
https://data.bathhacked.org/d/hpe7-pfyx,hpe7-pfyx,true,false,,data.bathhacked.org,dataset,Fix My Street Sample Dataset,"The Councils is shortly planning to adopt the Fix My Street incident reporting system. This data gives a sample of the open data that will be available following implementation. 

The data represents real incidents reported through the Fix My Street website between 2007 and 2017. As the data contains only incidents reported through this tool, it cannot be considered indicative of all incidents reported to the Council within that time period and as such is provided for illustrative purposes only.",78,10/09/2017 11:37:00 AM +0000,10/09/2017 11:37:00 AM +0000,Environment,"fix my street,complaints,queries,customer services",28,B&NES Business Intelligence Team,,UK Open Government Licence v3,published,,,Bath and North East Somerset Council,,,,,https://data.bathhacked.org/resource/hpe7-pfyx.json,,,,,Never,,http://www.bathnes.gov.uk,4ifg-ptjt,official
https://data.bathhacked.org/d/i9ra-98dm,i9ra-98dm,true,false,,data.bathhacked.org,story,Bringing historical maps to life,,2771,05/17/2017 06:32:00 PM +0000,05/17/2017 06:32:00 PM +0000,,,0,Leigh Dodds,,,published,,,,,,,,https://data.bathhacked.org/resource/i9ra-98dm.json,,,,,,,,22aw-9kr4,official
https://data.bathhacked.org/d/j63g-6j2f,j63g-6j2f,true,false,,data.bathhacked.org,gis map,Grit Bins,Grit bins locations - update December 2016,67,12/15/2016 11:38:00 AM +0000,12/15/2016 11:38:00 AM +0000,Environment,winter; grit; ice; snow,22,Jon Poole,research@bathnes.gov.uk,UK Open Government Licence v3,published,,,Bath and North East Somerset Council,,,,,https://data.bathhacked.org/resource/j63g-6j2f.json,,,,,On change,,http://www.bathnes.gov.uk,gsz7-kffz,official
https://data.bathhacked.org/d/ktux-xg2f,ktux-xg2f,false,false,,data.bathhacked.org,dataset,Live Dataset Monitoring,"This dataset is used for monitoring ""live"" datasets to check that they are updating as expected.",11,02/04/2017 08:27:00 PM +0000,12/07/2017 12:03:00 PM +0000,,,0,Mark Owen,,Public Domain,published,,,Bath: Hacked,,,,,https://data.bathhacked.org/resource/ktux-xg2f.json,,,,,Real time,,,kii3-un88,official
https://data.bathhacked.org/d/n2vy-z3jj,n2vy-z3jj,false,false,,data.bathhacked.org,dataset,Freshford Additional Electricity Data,Additional manually uploaded electricity data for Freshford school,2,06/25/2017 05:32:00 PM +0000,06/25/2017 05:33:00 PM +0000,Environment,,0,Energy Sparks Project Manager,,UK Open Government Licence v3,unpublished,,,EnergySparks,,,,,https://data.bathhacked.org/resource/n2vy-z3jj.json,,,,,,,,b9wx-ue7d,official
